timestamp,temperature,humidity,dew_point,wind_speed,wind_direction,pressure,boundary_layer_height,precipitation,visibility
2015-02-13 14:00:00,22.7,46,10.4,1.93,291,986.3,865.0,0.0,
2015-02-13 15:00:00,22.8,45,10.3,1.43,295,985.5,880.0,0.0,
2015-02-13 16:00:00,22.6,46,10.3,1.03,299,984.7,855.0,0.0,
2015-02-13 17:00:00,21.7,53,11.7,0.32,198,984.7,15.0,0.0,
2015-02-13 18:00:00,19.7,64,12.6,1.21,156,984.3,20.0,0.0,
2015-02-13 19:00:00,16.8,76,12.5,1.97,156,984.8,20.0,0.0,
2015-02-13 20:00:00,15.0,82,12.0,1.72,144,985.5,20.0,0.0,
2015-02-13 21:00:00,13.9,85,11.5,1.7,118,985.8,15.0,0.0,
2015-02-13 22:00:00,13.4,85,11.0,1.93,111,986.2,20.0,0.0,
2015-02-13 23:00:00,14.5,80,11.1,1.92,99,986.2,25.0,0.0,
2015-02-14 00:00:00,11.4,92,10.1,1.8,90,985.6,25.0,0.0,
2015-02-14 01:00:00,11.0,93,9.9,1.81,84,985.2,30.0,0.0,
2015-02-14 02:00:00,10.7,93,9.6,1.75,77,984.8,30.0,0.0,
2015-02-14 03:00:00,10.3,94,9.3,1.75,66,984.3,30.0,0.0,
2015-02-14 04:00:00,10.0,94,9.1,1.64,52,983.9,35.0,0.0,
2015-02-14 05:00:00,9.8,94,8.9,1.64,52,984.2,30.0,0.0,
2015-02-14 06:00:00,10.7,92,9.4,1.21,66,984.1,15.0,0.0,
2015-02-14 07:00:00,10.8,92,9.5,0.5,217,984.4,15.0,0.0,
2015-02-14 08:00:00,12.0,91,10.5,0.91,276,985.2,25.0,0.0,
2015-02-14 09:00:00,16.1,80,12.7,0.94,328,986.0,85.0,0.0,
2015-02-14 10:00:00,19.1,70,13.4,1.58,342,986.6,205.0,0.0,
2015-02-14 11:00:00,21.1,60,13.1,1.99,342,986.7,455.0,0.0,
2015-02-14 12:00:00,22.2,57,13.2,2.33,335,986.1,645.0,0.0,
2015-02-14 13:00:00,23.1,53,13.0,2.52,326,985.4,770.0,0.0,
2015-02-14 14:00:00,23.7,51,12.8,2.78,322,984.7,850.0,0.0,
2015-02-14 15:00:00,23.9,50,12.7,2.58,324,983.2,870.0,0.0,
2015-02-14 16:00:00,23.7,51,12.8,1.98,311,983.2,800.0,0.0,
2015-02-14 17:00:00,22.6,58,14.0,1.61,263,982.8,80.0,0.0,
2015-02-14 18:00:00,20.8,63,13.5,2.47,238,982.7,40.0,0.0,
2015-02-14 19:00:00,18.7,70,13.0,2.73,246,983.3,40.0,0.0,
2015-02-14 20:00:00,17.0,75,12.6,2.82,243,984.0,40.0,0.0,
2015-02-14 21:00:00,15.8,79,12.1,2.94,235,984.3,40.0,0.0,
2015-02-14 22:00:00,14.9,81,11.7,2.86,234,984.4,40.0,0.0,
2015-02-14 23:00:00,14.0,85,11.4,2.78,240,984.6,40.0,0.0,
2015-02-15 00:00:00,13.5,87,11.4,2.91,243,984.4,40.0,0.0,
2015-02-15 01:00:00,12.9,88,10.9,2.62,252,984.6,45.0,0.0,
2015-02-15 02:00:00,12.3,90,10.6,2.42,263,984.4,50.0,0.0,
2015-02-15 03:00:00,11.6,91,10.3,3.1,270,984.3,45.0,0.0,
2015-02-15 04:00:00,11.3,91,10.0,2.55,281,984.4,30.0,0.0,
2015-02-15 05:00:00,12.2,89,10.4,1.8,267,984.1,20.0,0.0,
2015-02-15 06:00:00,12.6,89,10.7,1.66,237,984.6,15.0,0.0,
2015-02-15 07:00:00,12.1,91,10.6,0.92,193,985.0,10.0,0.0,
2015-02-15 08:00:00,12.8,90,11.2,0.89,117,986.0,25.0,0.0,
2015-02-15 09:00:00,16.1,82,13.0,0.89,117,987.2,95.0,0.0,
2015-02-15 10:00:00,18.9,74,14.1,1.06,139,987.8,185.0,0.0,
2015-02-15 11:00:00,21.2,66,14.7,1.17,160,988.0,300.0,0.0,
2015-02-15 12:00:00,23.0,62,15.3,1.36,197,987.6,475.0,0.0,
2015-02-15 13:00:00,24.1,57,15.1,1.17,211,986.8,690.0,0.0,
2015-02-15 14:00:00,24.6,54,14.7,0.73,196,985.7,835.0,0.0,
2015-02-15 15:00:00,24.8,52,14.3,1.0,174,984.6,880.0,0.0,
2015-02-15 16:00:00,24.6,53,14.3,0.91,174,984.7,870.0,0.0,
2015-02-15 17:00:00,23.7,60,15.5,1.41,135,984.5,95.0,0.0,
2015-02-15 18:00:00,21.9,67,15.6,2.19,133,984.5,60.0,0.0,
2015-02-15 19:00:00,19.6,77,15.5,2.48,130,984.8,75.0,0.0,
2015-02-15 20:00:00,18.6,81,15.3,2.7,129,985.5,90.0,0.0,
2015-02-15 21:00:00,17.9,83,15.0,2.72,126,985.9,100.0,0.0,
2015-02-15 22:00:00,17.3,86,14.8,2.15,112,986.7,80.0,0.0,
2015-02-15 23:00:00,16.6,88,14.6,2.14,101,987.0,70.0,0.0,
2015-02-16 00:00:00,16.0,90,14.3,2.62,108,986.9,80.0,0.0,
2015-02-16 01:00:00,15.8,90,14.1,2.65,101,986.6,90.0,0.0,
2015-02-16 02:00:00,15.6,90,13.9,3.72,96,986.4,125.0,0.0,
2015-02-16 03:00:00,15.4,90,13.8,4.24,105,985.5,185.0,0.2,
2015-02-16 04:00:00,15.3,91,13.8,4.44,113,985.3,230.0,0.4,
2015-02-16 05:00:00,15.3,91,13.9,4.36,99,985.6,265.0,0.5,
2015-02-16 06:00:00,15.4,91,14.0,4.5,91,985.8,285.0,0.2,
2015-02-16 07:00:00,15.5,91,14.0,5.2,90,986.8,335.0,0.0,
2015-02-16 08:00:00,16.2,89,14.3,6.16,103,987.2,410.0,0.0,
2015-02-16 09:00:00,17.7,83,14.9,5.59,114,987.9,485.0,0.0,
2015-02-16 10:00:00,18.7,80,15.2,3.94,114,989.4,540.0,1.3,
2015-02-16 11:00:00,19.0,80,15.5,5.6,125,989.1,585.0,0.9,
2015-02-16 12:00:00,19.9,76,15.5,6.81,130,987.7,620.0,0.0,
2015-02-16 13:00:00,21.1,70,15.4,5.23,137,987.3,720.0,1.2,
2015-02-16 14:00:00,20.4,76,16.0,3.32,111,987.9,670.0,5.1,
2015-02-16 15:00:00,19.9,80,16.3,4.53,121,985.0,575.0,2.1,
2015-02-16 16:00:00,19.8,80,16.3,4.47,130,985.1,550.0,0.0,
2015-02-16 17:00:00,19.3,84,16.4,1.55,105,985.9,380.0,0.9,
2015-02-16 18:00:00,18.2,88,16.2,2.09,73,986.9,160.0,0.0,
2015-02-16 19:00:00,17.5,91,16.0,2.61,86,987.4,210.0,0.0,
2015-02-16 20:00:00,17.0,92,15.8,2.75,71,988.1,185.0,0.0,
2015-02-16 21:00:00,16.7,93,15.5,2.87,61,988.7,170.0,0.2,
2015-02-16 22:00:00,16.2,94,15.1,2.92,52,989.2,160.0,0.1,
2015-02-16 23:00:00,15.8,94,14.9,2.75,57,989.4,145.0,0.0,
2015-02-17 00:00:00,15.1,96,14.4,2.2,60,989.3,120.0,0.0,
2015-02-17 01:00:00,14.7,96,14.1,1.91,47,989.0,95.0,0.0,
2015-02-17 02:00:00,14.5,96,13.9,2.16,34,988.9,100.0,0.0,
2015-02-17 03:00:00,14.0,96,13.5,2.46,27,988.3,105.0,0.0,
2015-02-17 04:00:00,13.9,96,13.4,2.53,18,988.0,105.0,0.0,
2015-02-17 05:00:00,13.7,96,13.1,2.47,21,988.2,105.0,0.0,
2015-02-17 06:00:00,13.2,96,12.6,2.42,30,988.3,105.0,0.0,
2015-02-17 07:00:00,13.2,95,12.5,2.36,36,988.9,105.0,0.0,
2015-02-17 08:00:00,14.3,92,13.0,2.26,45,989.0,120.0,0.0,
2015-02-17 09:00:00,16.2,86,13.8,1.84,45,989.7,155.0,0.0,
2015-02-17 10:00:00,18.5,79,14.8,1.92,39,990.1,285.0,0.0,
2015-02-17 11:00:00,20.5,73,15.6,1.92,39,990.2,520.0,0.0,
2015-02-17 12:00:00,21.7,70,16.0,1.61,30,989.5,675.0,0.0,
2015-02-17 13:00:00,22.4,67,15.9,1.6,360,988.5,810.0,0.0,
2015-02-17 14:00:00,22.7,65,15.8,2.09,343,987.5,930.0,0.0,
2015-02-17 15:00:00,22.5,66,15.8,2.12,8,986.7,970.0,0.0,
2015-02-17 16:00:00,22.4,64,15.4,1.8,19,986.2,795.0,0.0,
2015-02-17 17:00:00,21.7,69,15.7,0.92,41,985.7,175.0,0.0,
2015-02-17 18:00:00,20.4,74,15.6,1.64,38,985.8,35.0,0.0,
2015-02-17 19:00:00,18.5,83,15.5,1.66,25,986.5,25.0,0.0,
2015-02-17 20:00:00,17.2,88,15.2,1.7,360,986.9,20.0,0.0,
2015-02-17 21:00:00,15.7,93,14.5,2.2,357,987.4,25.0,0.0,
2015-02-17 22:00:00,15.0,94,14.1,2.2,357,987.5,25.0,0.0,
2015-02-17 23:00:00,15.4,91,13.9,2.1,3,987.6,20.0,0.0,
2015-02-18 00:00:00,13.9,94,13.0,2.24,27,987.1,25.0,0.0,
2015-02-18 01:00:00,13.6,94,12.7,1.75,59,986.6,35.0,0.0,
2015-02-18 02:00:00,13.2,94,12.3,2.19,66,985.9,35.0,0.0,
2015-02-18 03:00:00,13.0,94,12.1,1.97,30,985.4,25.0,0.0,
2015-02-18 04:00:00,14.0,92,12.7,1.65,14,985.3,20.0,0.0,
2015-02-18 05:00:00,13.6,93,12.5,1.14,345,985.2,15.0,0.0,
2015-02-18 06:00:00,12.5,96,11.9,0.92,311,985.2,15.0,0.0,
2015-02-18 07:00:00,11.0,99,10.8,1.06,311,985.3,15.0,0.0,
2015-02-18 08:00:00,13.4,96,12.7,1.14,345,986.7,40.0,0.0,
2015-02-18 09:00:00,16.5,87,14.2,0.94,32,987.6,100.0,0.0,
2015-02-18 10:00:00,19.0,76,14.7,1.5,37,988.1,245.0,0.0,
2015-02-18 11:00:00,20.5,69,14.6,1.3,58,987.8,475.0,0.0,
2015-02-18 12:00:00,21.3,69,15.4,1.27,45,987.2,755.0,0.0,
2015-02-18 13:00:00,21.2,69,15.3,4.1,3,987.3,590.0,0.6,
2015-02-18 14:00:00,19.2,75,14.8,4.61,13,987.4,665.0,1.7,
2015-02-18 15:00:00,19.3,74,14.5,2.06,14,985.0,585.0,0.0,
2015-02-18 16:00:00,19.2,74,14.4,2.94,35,984.7,625.0,0.0,
2015-02-18 17:00:00,18.5,77,14.4,2.59,62,984.9,470.0,0.0,
2015-02-18 18:00:00,17.4,83,14.5,2.0,87,985.2,145.0,0.0,
2015-02-18 19:00:00,16.3,89,14.4,1.91,96,985.9,75.0,0.0,
2015-02-18 20:00:00,15.1,95,14.3,1.7,87,986.4,40.0,0.0,
2015-02-18 21:00:00,13.8,97,13.4,1.65,76,986.5,50.0,0.0,
2015-02-18 22:00:00,13.2,99,13.0,2.4,88,986.5,85.0,0.0,
2015-02-18 23:00:00,12.9,99,12.7,2.75,100,986.7,135.0,0.0,
2015-02-19 00:00:00,13.5,96,12.9,2.38,112,986.4,135.0,0.0,
2015-02-19 01:00:00,13.2,96,12.6,1.92,118,986.4,120.0,0.0,
2015-02-19 02:00:00,13.1,97,12.6,1.48,118,986.5,95.0,0.0,
2015-02-19 03:00:00,13.2,97,12.7,1.3,86,985.8,35.0,0.0,
2015-02-19 04:00:00,13.2,96,12.7,1.36,73,985.6,50.0,0.3,
2015-02-19 05:00:00,13.2,96,12.6,2.12,82,985.3,65.0,0.0,
2015-02-19 06:00:00,13.1,96,12.4,2.7,90,985.3,105.0,0.0,
2015-02-19 07:00:00,12.7,96,12.1,2.91,94,985.4,150.0,0.0,
2015-02-19 08:00:00,13.8,94,12.9,3.1,92,986.5,205.0,0.0,
2015-02-19 09:00:00,15.6,88,13.7,3.16,101,987.5,290.0,0.0,
2015-02-19 10:00:00,17.0,83,14.2,3.45,107,987.9,385.0,0.0,
2015-02-19 11:00:00,17.9,81,14.5,3.51,110,988.1,480.0,0.0,
2015-02-19 12:00:00,20.6,74,15.7,2.6,106,988.0,575.0,0.0,
2015-02-19 13:00:00,20.5,75,15.9,2.52,83,987.4,650.0,0.0,
2015-02-19 14:00:00,20.0,78,16.0,4.11,64,986.6,570.0,0.0,
2015-02-19 15:00:00,19.0,80,15.6,3.99,68,985.8,590.0,0.0,
2015-02-19 16:00:00,17.7,84,15.0,5.7,38,986.3,535.0,0.7,
2015-02-19 17:00:00,16.9,84,14.2,6.71,57,985.9,475.0,0.0,
2015-02-19 18:00:00,16.2,81,12.8,5.43,77,986.1,425.0,0.0,
2015-02-19 19:00:00,15.5,79,11.9,4.6,89,986.7,425.0,0.0,
2015-02-19 20:00:00,15.2,78,11.4,4.5,89,986.9,385.0,0.0,
2015-02-19 21:00:00,14.9,77,10.9,4.21,94,987.2,355.0,0.0,
2015-02-19 22:00:00,14.4,76,10.3,4.26,99,987.0,360.0,0.0,
2015-02-19 23:00:00,14.0,76,9.9,2.4,88,987.5,270.0,0.0,
2015-02-20 00:00:00,14.4,88,12.4,2.08,325,989.1,65.0,1.5,
2015-02-20 01:00:00,14.0,92,12.7,2.06,29,988.7,50.0,2.2,
2015-02-20 02:00:00,14.0,92,12.7,3.28,59,988.1,130.0,0.3,
2015-02-20 03:00:00,14.1,89,12.4,2.73,66,986.8,90.0,0.0,
2015-02-20 04:00:00,13.9,88,11.9,2.78,52,986.2,115.0,0.0,
2015-02-20 05:00:00,13.4,89,11.6,2.83,42,986.8,140.0,0.1,
2015-02-20 06:00:00,13.3,89,11.5,3.47,49,986.9,165.0,0.1,
2015-02-20 07:00:00,13.1,89,11.3,3.33,57,987.4,180.0,0.0,
2015-02-20 08:00:00,13.6,88,11.6,2.38,68,988.9,170.0,0.7,
2015-02-20 09:00:00,13.8,90,12.2,1.84,77,989.5,155.0,2.4,
2015-02-20 10:00:00,14.4,89,12.6,2.0,87,989.7,190.0,2.8,
2015-02-20 11:00:00,14.7,89,13.0,2.24,63,990.4,215.0,2.1,
2015-02-20 12:00:00,16.2,88,14.3,2.47,21,990.7,265.0,1.2,
2015-02-20 13:00:00,16.4,89,14.6,3.89,18,990.4,355.0,2.2,
2015-02-20 14:00:00,16.8,85,14.3,4.52,35,989.7,400.0,1.1,
2015-02-20 15:00:00,17.2,84,14.5,4.33,56,989.2,385.0,0.2,
2015-02-20 16:00:00,17.5,82,14.3,4.16,63,988.9,405.0,0.0,
2015-02-20 17:00:00,17.2,83,14.2,3.28,59,989.3,395.0,0.0,
2015-02-20 18:00:00,15.8,86,13.5,2.44,55,989.9,325.0,0.0,
2015-02-20 19:00:00,14.9,88,13.0,2.36,54,990.8,245.0,0.0,
2015-02-20 20:00:00,14.2,90,12.5,2.13,41,991.1,135.0,0.0,
2015-02-20 21:00:00,13.4,91,12.0,2.1,25,991.7,85.0,0.0,
2015-02-20 22:00:00,12.5,93,11.4,2.0,37,991.8,70.0,0.0,
2015-02-20 23:00:00,11.8,94,10.8,1.91,43,991.2,60.0,0.0,
2015-02-21 00:00:00,12.1,92,10.8,2.02,33,991.2,60.0,0.0,
2015-02-21 01:00:00,12.0,92,10.7,2.42,24,991.2,75.0,0.0,
2015-02-21 02:00:00,12.0,91,10.6,2.53,18,991.0,85.0,0.0,
2015-02-21 03:00:00,11.8,91,10.5,2.2,360,991.7,80.0,0.0,
2015-02-21 04:00:00,11.6,92,10.3,2.21,342,991.8,85.0,0.0,
2015-02-21 05:00:00,11.5,91,10.2,2.1,360,991.1,80.0,0.0,
2015-02-21 06:00:00,11.6,91,10.2,2.57,13,990.7,90.0,0.0,
2015-02-21 07:00:00,11.9,90,10.3,3.0,2,991.3,120.0,0.0,
2015-02-21 08:00:00,13.5,87,11.3,2.9,358,991.5,145.0,0.0,
2015-02-21 09:00:00,16.5,77,12.4,2.42,336,992.6,185.0,0.0,
2015-02-21 10:00:00,19.0,69,13.2,2.64,323,992.9,270.0,0.0,
2015-02-21 11:00:00,21.0,64,13.9,2.56,329,992.8,405.0,0.0,
2015-02-21 12:00:00,22.3,57,13.5,3.28,322,992.5,680.0,0.0,
2015-02-21 13:00:00,23.0,55,13.4,3.69,319,992.0,845.0,0.0,
2015-02-21 14:00:00,23.1,55,13.7,3.89,318,991.0,890.0,0.0,
2015-02-21 15:00:00,23.1,56,13.9,3.26,310,990.2,850.0,0.0,
2015-02-21 16:00:00,23.0,57,14.1,3.2,321,989.6,825.0,0.0,
2015-02-21 17:00:00,21.9,64,14.7,1.98,319,989.5,375.0,0.0,
2015-02-21 18:00:00,19.8,71,14.3,2.47,302,989.1,90.0,0.0,
2015-02-21 19:00:00,18.0,77,13.9,2.38,292,989.5,70.0,0.0,
2015-02-21 20:00:00,17.2,79,13.6,2.88,290,989.9,100.0,0.0,
2015-02-21 21:00:00,16.6,81,13.3,2.95,294,990.1,120.0,0.0,
2015-02-21 22:00:00,16.0,83,13.0,2.55,296,990.0,100.0,0.0,
2015-02-21 23:00:00,15.2,85,12.7,2.73,294,989.6,95.0,0.0,
2015-02-22 00:00:00,15.1,86,12.8,2.92,301,990.0,110.0,0.0,
2015-02-22 01:00:00,14.7,87,12.6,2.94,305,989.6,115.0,0.0,
2015-02-22 02:00:00,14.2,88,12.3,3.0,307,989.2,120.0,0.0,
2015-02-22 03:00:00,13.8,89,12.0,2.72,306,988.8,115.0,0.0,
2015-02-22 04:00:00,13.3,89,11.6,2.62,320,988.8,120.0,0.0,
2015-02-22 05:00:00,12.9,89,11.2,2.44,325,988.7,110.0,0.0,
2015-02-22 06:00:00,12.7,89,10.9,2.12,315,988.6,90.0,0.0,
2015-02-22 07:00:00,12.7,88,10.7,2.33,295,988.9,85.0,0.0,
2015-02-22 08:00:00,14.5,82,11.5,3.14,292,989.7,135.0,0.0,
2015-02-22 09:00:00,17.6,71,12.4,3.18,294,990.4,215.0,0.0,
2015-02-22 10:00:00,20.2,63,12.9,3.67,296,991.0,315.0,0.0,
2015-02-22 11:00:00,22.2,57,13.3,3.76,299,990.9,415.0,0.0,
2015-02-22 12:00:00,23.3,56,14.1,3.85,298,990.1,505.0,0.0,
2015-02-22 13:00:00,24.4,53,14.3,3.85,298,989.4,580.0,0.0,
2015-02-22 14:00:00,25.0,51,14.3,3.85,298,988.1,630.0,0.0,
2015-02-22 15:00:00,25.3,51,14.4,3.42,285,987.9,640.0,0.0,
2015-02-22 16:00:00,24.9,55,15.2,3.22,277,987.1,630.0,0.0,
2015-02-22 17:00:00,23.6,61,15.7,2.2,270,986.8,315.0,0.0,
2015-02-22 18:00:00,21.5,67,15.0,2.51,265,986.8,130.0,0.0,
2015-02-22 19:00:00,20.2,70,14.5,2.72,264,987.3,120.0,0.0,
2015-02-22 20:00:00,19.4,73,14.4,2.6,268,987.6,115.0,0.0,
2015-02-22 21:00:00,18.7,76,14.4,2.3,268,988.1,100.0,0.0,
2015-02-22 22:00:00,18.1,79,14.3,2.0,270,988.3,80.0,0.0,
2015-02-22 23:00:00,17.4,82,14.3,2.12,262,988.6,60.0,0.0,
2015-02-23 00:00:00,16.5,89,14.6,2.33,260,988.3,45.0,0.0,
2015-02-23 01:00:00,15.9,91,14.4,2.18,254,987.8,30.0,0.0,
2015-02-23 02:00:00,16.1,88,14.1,1.57,243,987.5,20.0,0.0,
2015-02-23 03:00:00,14.9,92,13.6,2.1,245,988.0,30.0,0.0,
2015-02-23 04:00:00,13.8,95,13.0,1.86,234,987.4,45.0,0.0,
2015-02-23 05:00:00,13.5,96,12.8,2.13,229,987.8,60.0,0.0,
2015-02-23 06:00:00,13.2,96,12.5,2.19,223,988.5,55.0,0.0,
2015-02-23 07:00:00,12.9,96,12.3,2.02,200,989.0,35.0,0.0,
2015-02-23 08:00:00,15.0,95,14.1,1.12,153,989.9,40.0,0.0,
2015-02-23 09:00:00,18.1,85,15.5,0.72,124,990.8,85.0,0.0,
2015-02-23 10:00:00,20.3,79,16.5,1.1,95,991.6,155.0,0.0,
2015-02-23 11:00:00,21.8,73,16.8,1.6,90,991.7,285.0,0.0,
2015-02-23 12:00:00,22.4,71,16.9,1.71,97,990.9,455.0,0.0,
2015-02-23 13:00:00,23.5,66,16.8,1.43,102,990.1,645.0,0.0,
2015-02-23 14:00:00,24.0,63,16.6,1.1,90,989.2,685.0,0.0,
2015-02-23 15:00:00,24.2,62,16.4,0.64,39,988.8,710.0,0.0,
2015-02-23 16:00:00,24.1,62,16.3,0.57,45,988.3,630.0,0.0,
2015-02-23 17:00:00,23.7,64,16.4,0.4,90,988.0,80.0,0.0,
2015-02-23 18:00:00,22.1,80,18.4,0.76,113,987.9,15.0,0.0,
2015-02-23 19:00:00,19.9,83,16.9,1.12,100,988.0,15.0,0.0,
2015-02-23 20:00:00,18.3,88,16.3,1.36,107,988.2,20.0,0.0,
2015-02-23 21:00:00,17.4,91,15.9,1.71,111,988.2,20.0,0.0,
2015-02-23 22:00:00,16.7,92,15.5,1.97,114,987.9,30.0,0.0,
2015-02-23 23:00:00,16.4,93,15.3,1.88,115,987.6,35.0,0.0,
2015-02-24 00:00:00,16.1,95,15.2,1.75,114,987.0,35.0,0.0,
2015-02-24 01:00:00,15.6,96,14.9,1.8,109,986.7,35.0,0.0,
2015-02-24 02:00:00,15.1,97,14.5,1.73,100,986.1,35.0,0.0,
2015-02-24 03:00:00,14.9,97,14.4,1.92,99,985.5,50.0,0.0,
2015-02-24 04:00:00,15.1,96,14.4,2.5,106,984.9,75.0,0.0,
2015-02-24 05:00:00,15.5,95,14.7,2.85,108,984.7,110.0,0.0,
2015-02-24 06:00:00,15.7,94,14.8,2.53,108,984.7,120.0,0.0,
2015-02-24 07:00:00,15.5,96,14.8,1.97,120,985.3,110.0,0.0,
2015-02-24 08:00:00,16.3,96,15.6,2.42,128,986.1,155.0,0.1,
2015-02-24 09:00:00,18.3,89,16.4,2.88,110,986.9,210.0,0.0,
2015-02-24 10:00:00,19.3,86,17.0,3.51,110,986.9,290.0,0.0,
2015-02-24 11:00:00,20.6,82,17.5,3.07,109,986.8,350.0,0.0,
2015-02-24 12:00:00,22.1,75,17.5,2.79,111,986.3,470.0,0.0,
2015-02-24 13:00:00,22.8,73,17.6,2.12,109,985.6,545.0,0.0,
2015-02-24 14:00:00,23.1,71,17.7,1.94,102,984.8,635.0,0.0,
2015-02-24 15:00:00,22.9,73,17.7,1.73,100,984.6,565.0,0.1,
2015-02-24 16:00:00,22.2,79,18.3,1.87,74,984.1,370.0,0.1,
2015-02-24 17:00:00,21.4,83,18.3,2.25,58,983.8,260.0,0.3,
2015-02-24 18:00:00,20.3,87,18.1,1.88,65,983.6,125.0,1.4,
2015-02-24 19:00:00,19.1,92,17.7,2.83,82,983.7,105.0,2.0,
2015-02-24 20:00:00,18.3,92,17.1,4.8,91,983.8,235.0,0.4,
2015-02-24 21:00:00,18.3,91,16.7,6.33,95,983.5,345.0,0.0,
2015-02-24 22:00:00,18.0,89,16.2,6.81,100,983.4,405.0,0.0,
2015-02-24 23:00:00,17.9,88,15.8,6.77,103,982.8,400.0,0.0,
2015-02-25 00:00:00,17.1,87,14.9,6.22,101,982.2,355.0,0.0,
2015-02-25 01:00:00,16.8,87,14.7,4.55,99,982.0,325.0,0.0,
2015-02-25 02:00:00,16.4,89,14.5,4.14,110,981.5,455.0,1.3,
2015-02-25 03:00:00,16.0,89,14.1,4.38,135,980.4,545.0,3.7,
2015-02-25 04:00:00,15.8,91,14.4,5.26,129,979.5,520.0,1.5,
2015-02-25 05:00:00,16.0,93,14.8,6.16,137,979.2,550.0,1.2,
2015-02-25 06:00:00,16.5,93,15.4,5.91,146,979.2,565.0,0.0,
2015-02-25 07:00:00,16.8,93,15.7,5.58,147,979.3,535.0,0.0,
2015-02-25 08:00:00,17.4,93,16.2,5.58,147,979.9,630.0,0.0,
2015-02-25 09:00:00,18.4,90,16.7,6.64,149,980.5,880.0,0.0,
2015-02-25 10:00:00,20.1,82,16.8,7.34,160,980.9,1250.0,0.0,
2015-02-25 11:00:00,21.3,71,15.8,7.95,174,981.0,2140.0,0.0,
2015-02-25 12:00:00,22.8,42,9.4,8.25,186,980.8,2240.0,0.0,
2015-02-25 13:00:00,22.7,37,7.1,7.75,197,980.2,2185.0,0.0,
2015-02-25 14:00:00,22.6,32,5.2,7.22,202,979.8,2310.0,0.0,
2015-02-25 15:00:00,21.9,36,6.0,6.37,202,979.9,2255.0,0.0,
2015-02-25 16:00:00,21.1,39,6.6,4.8,211,979.8,1220.0,0.0,
2015-02-25 17:00:00,19.5,44,6.8,3.41,220,980.3,710.0,0.0,
2015-02-25 18:00:00,17.2,49,6.4,2.36,234,980.6,135.0,0.0,
2015-02-25 19:00:00,15.5,55,6.5,2.4,253,981.4,90.0,0.0,
2015-02-25 20:00:00,14.2,62,7.0,2.32,277,982.1,90.0,0.0,
2015-02-25 21:00:00,13.1,68,7.3,2.28,293,982.6,80.0,0.0,
2015-02-25 22:00:00,11.9,75,7.6,2.69,312,982.9,60.0,0.0,
2015-02-25 23:00:00,10.7,80,7.5,2.56,329,983.0,45.0,0.0,
2015-02-26 00:00:00,12.9,65,6.4,2.11,355,983.3,30.0,0.0,
2015-02-26 01:00:00,12.5,66,6.4,1.92,28,983.5,25.0,0.0,
2015-02-26 02:00:00,9.7,81,6.5,2.2,51,983.0,30.0,0.0,
2015-02-26 03:00:00,8.2,88,6.4,2.48,43,983.2,40.0,0.0,
2015-02-26 04:00:00,7.6,92,6.3,2.19,47,983.2,40.0,0.0,
2015-02-26 05:00:00,7.3,94,6.4,2.36,54,983.2,45.0,0.0,
2015-02-26 06:00:00,7.6,95,6.9,2.36,54,983.5,50.0,0.0,
2015-02-26 07:00:00,7.8,97,7.3,2.27,49,983.9,45.0,0.0,
2015-02-26 08:00:00,10.6,90,9.1,1.84,41,984.6,80.0,0.0,
2015-02-26 09:00:00,13.1,85,10.6,0.94,32,986.1,155.0,0.0,
2015-02-26 10:00:00,15.7,77,11.7,0.82,346,986.1,320.0,0.0,
2015-02-26 11:00:00,18.0,63,10.9,1.7,310,986.5,1035.0,0.0,
2015-02-26 12:00:00,19.6,43,6.7,2.22,306,985.8,1595.0,0.0,
2015-02-26 13:00:00,20.0,39,5.8,2.39,303,985.3,1760.0,0.0,
2015-02-26 14:00:00,20.1,39,5.6,2.69,301,984.3,1855.0,0.0,
2015-02-26 15:00:00,20.1,39,5.6,2.08,305,984.4,1945.0,0.0,
2015-02-26 16:00:00,19.7,40,5.8,2.25,302,983.9,1960.0,0.0,
2015-02-26 17:00:00,18.6,49,7.7,1.48,298,983.9,275.0,0.0,
2015-02-26 18:00:00,16.7,56,7.8,2.42,294,984.0,80.0,0.0,
2015-02-26 19:00:00,14.8,62,7.6,2.11,301,984.6,65.0,0.0,
2015-02-26 20:00:00,13.8,66,7.4,2.14,307,985.3,60.0,0.0,
2015-02-26 21:00:00,12.8,69,7.2,2.06,309,985.8,60.0,0.0,
2015-02-26 22:00:00,12.0,72,7.0,2.2,309,986.1,50.0,0.0,
2015-02-26 23:00:00,11.1,75,6.8,2.42,308,986.1,45.0,0.0,
2015-02-27 00:00:00,10.4,78,6.6,2.41,312,986.0,45.0,0.0,
2015-02-27 01:00:00,9.6,80,6.4,2.34,320,986.0,45.0,0.0,
2015-02-27 02:00:00,8.9,83,6.1,2.25,328,985.8,40.0,0.0,
2015-02-27 03:00:00,8.3,85,5.9,2.02,327,985.2,55.0,0.0,
2015-02-27 04:00:00,7.7,87,5.7,2.15,332,985.3,50.0,0.0,
2015-02-27 05:00:00,7.3,88,5.5,2.42,336,985.3,40.0,0.0,
2015-02-27 06:00:00,7.2,88,5.3,2.34,340,985.9,35.0,0.0,
2015-02-27 07:00:00,7.2,88,5.4,1.62,338,986.5,30.0,0.0,
2015-02-27 08:00:00,10.0,88,8.1,1.12,333,987.7,45.0,0.0,
